"1,470,000",5," Knokke",234,8300
"1,454,000",5," Knokke",224,8300
"1,450,000",3," Middelkerke",248,8430
"1,450,000",3," Uccle",222,1180
"1,450,000",4," Uccle",360,1180
"1,450,000",2," Antwerp",219,2000
"1,450,000",3," Uccle",270,1180
"1,450,000",3," Antwerp",300,2018
"1,450,000",3," Antwerp",300,2018
"1,450,000",3," Uccle",197,1180
"1,450,000",4," Uccle",360,1180
"1,450,000",3," Ixelles",270,1050
"1,435,000",3," Woluwe-Saint-Pierre",202,1150
"1,435,000",3," WOLUWE-SAINT-PIERRE",202,1150
"1,435,000",3," Woluwe-Saint-Pierre",202,1150
"1,420,000",2," Ixelles",180,1050
"1,420,000",3," Antwerp",270,2000
"1,410,000",3," Knokke-Heist",127,8300
"1,410,000",3," Knokke",127,8300
"1,410,000",3," Knokke",127,8300
"1,405,000",2," Hasselt",168,3500
"1,405,000",2," Hasselt",168,3500
"1,400,000",3," Bruxelles",400,1000
"1,400,000",5," Uccle",400,1180
"1,400,000",3," Knokke-Heist",99,8300
"1,399,600",3," Blankenberge",132,8370
"1,399,000",3," Knokke",155,8300
"1,396,000",4," Woluwe-St-Pierre",217,1150
"1,395,650",6," Knokke",234,8300
"1,395,000",3," Forest",315,1190
"1,395,000",3," Knokke-Heist",95,8300
"1,395,000",3," Forest",315,1190
"1,395,000",3," Forest",342,1190
"1,395,000",3," Knokke-Heist",112,8300
"1,395,000",3," Forest",315,1190
"1,395,000",2," Hasselt",220,3500
"1,395,000",3," Knokke-Heist",112,8301
"1,390,000",3," Auderghem",210,1160
"1,390,000",3," Ixelles",290,1050
"1,390,000",3," Laarne",120,9270
"1,385,000",3," Gent",195,9000
"1,385,000",3," Gent",195,9000
"1,380,000",2," Antwerp",260,2060
"1,375,000",2," Knokke-Heist",80,8300
"1,375,000",2," Knokke-Heist",80,8300
"1,375,000",2," Knokke-Heist",80,8300
"1,375,000",3," Aalst",451,9300
"1,375,000",3," Aalst",451,9300
"1,375,000",3," Schoten",238,2900
"1,375,000",2," Knokke-Zoute",77,8300
"1,365,000",2," KNOKKE-ZOUTE",105,8300
"1,350,000",4," Uccle",261,1180
"1,350,000",3," Uccle",179,1180
"1,350,000",3," Uccle",228,1180
"1,350,000",4," Uccle",360,1180
"1,350,000",3," Knokke-Heist",118,8300
"1,350,000",3," Uccle",228,1180
"1,350,000",3," Uccle",228,1180
"1,350,000",3," Uccle",228,1180
"1,350,000",3," Uccle",228,1180
"1,350,000",4," Uccle",270,1180
"1,350,000",3," Knokke",117,8300
"1,350,000",3," Uccle",228,1180
"1,350,000",3," Knokke",117,8300
"1,350,000",3," Knokke-Heist",117,8300
"1,350,000",2," Antwerp",240,2000
"1,350,000",2," Antwerp",139,2000
"1,350,000",3," Knokke-Heist",117,8300
"1,350,000",3," Uccle",228,1180
"1,350,000",3," Knokke-Zoute",99,8300
"1,350,000",3," Knokke-Zoute",117,8300
"1,350,000",3," Knokke-Heist",120,8300
"1,350,000",3," Knokke-Heist",117,8300
"1,350,000",3," Knokke-Heist",117,8300
"1,350,000",2," Knokke-Heist",83,8300
"1,350,000",3," Knokke-Heist",99,8300
"1,350,000",3," Ixelles",320,1050
"1,350,000",30," Philippeville",1500,5600
"1,350,000",30," Philippeville",1500,5600
"1,349,000",3," Gent",393,9000
"1,349,000",3," Gent",393,9000
"1,349,000",3," Gent",313,9000
"1,349,000",3," Gent",313,9000
"1,349,000",3," Gent",393,9000
"1,335,000",3," Woluwe-Saint-Pierre",212,1150
"1,335,000",3," WOLUWE-SAINT-PIERRE",212,1150
"1,335,000",3," Woluwe-Saint-Pierre",212,1150
"1,315,000",1," St-Genesius-Rode",95,1640
"1,300,000",3," Gent",191,9000
"1,300,000",2," Antwerp",180,2000
"1,300,000",3," Knokke-Zoute",99,8300
"1,300,000",3," Oostende",220,8400
"1,299,000",5," Tournai",360,7500
"1,295,000",4," Sterrebeek",195,1933
"1,350,000",3," Knokke-Zoute",117,8300
"1,295,000",3," Knokke-Heist",93,8300
"1,295,000",3," Knokke-Heist Knokke",126,8300
"1,295,000",2," Gent",207,9000
"1,295,000",3," Waasmunster",216,9250
"1,295,000",3," Knokke",124,8300
"1,295,000",3," Wijnegem",349,2110
"1,295,000",3," Knokke-Heist",93,8300
"1,295,000",3," Maaseik",445,3680
"1,295,000",3," Knokke-Heist",93,8300
"1,295,000",3," Knokke-Heist",123,8301
"1,295,000",3," Knokke",93,8300
"1,290,000",2," Bruxelles",280,1000
"1,290,000",3," Bruxelles",200,1000
"1,290,000",2," Brussels City",288,1000
"1,280,000",4," Ixelles",265,1050
"1,275,000",3," Duinbergen",122,8301
"1,275,000",2," Knokke-Zoute",112,8300
"1,275,000",16," Antwerp",600,2000
"1,275,000",16," Antwerp",600,2000
"1,274,000",3," Antwerpen",195,2000
"1,270,000",3," Duinbergen",128,8301
"1,270,000",3," Knokke-Heist",128,8300
"1,265,000",2," Bruxelles",174,1000
"1,265,000",2," KNOKKE",97,8300
"1,255,000",2," Antwerp",196,2000
"1,250,000",3," Middelkerke",180,8430
"1,250,000",4," Sterrebeek",195,1933
"1,250,000",2," Boechout",275,2530
"1,250,000",3," Ixelles",250,1050
"1,250,000",3," Knokke-Heist",175,8300
"1,250,000",3," Knokke-Heist",175,8300
"1,250,000",3," Knokke-Heist",175,8300
"1,250,000",3," Gent",269,9000
"1,250,000",3," Knokke-Zoute",99,8300
"1,250,000",3," Anderlecht",332,1070
"1,250,000",3," Brugge",213,8000
"1,250,000",3," Kortrijk",385,8500
"1,250,000",2," Newport",107,8620
"1,250,000",3," Forest",745,1190
"1,250,000",3," Knokke-Heist",175,8300
"1,250,000",3," Ixelles",220,1050
"1,250,000",11," Torhout",598,8820
"1,250,000",3," La Panne",150,8660
"1,250,000",4," Ixelles",260,1050
"1,250,000",4," Kortrijk",385,8500
"1,250,000",3," Knokke-Heist",99,8300
"1,250,000",7," Wetteren",350,9230
"1,250,000",7," Wetteren",350,9230
"1,235,000",2," Antwerpen",294,2600
"1,230,000",4," Knokke",177,8300
"1,230,000",3," Roeselare",210,8800
"1,225,000",2," ZOUTE",94,8300
"1,225,000",2," Ixelles",219,1050
"1,225,000",6," Bonheiden",460,2820
"1,210,000",4," Waasmunster",355,9250
"1,200,000",3," Ixelles",216,1050
"1,200,000",4," Forest",260,1190
"1,200,000",3," Ixelles",200,1050
"1,200,000",3," Ixelles",216,1050
"1,200,000",4," Uccle",250,1180
"1,200,000",3," Antwerp",155,2000
"1,200,000",3," Antwerp",155,2000
"1,200,000",3," Ixelles",200,1050
"1,200,000",3," Hasselt",275,3500
"1,200,000",3," Hasselt",275,3500
"1,200,000",3," Langdorp",230,3201
"1,195,000",3," KNOKKE-ZOUTE",98,8300
"1,195,000",2," Uccle",200,1180
"1,195,000",2," Woluwe-Saint-Pierre",150,1150
"1,195,000",2," KNOKKE",80,8300
"1,195,000",2," Woluwe-Saint-Pierre",161,1150
"1,195,000",2," Knokke-Heist Knokke",80,8300
"1,195,000",3," Duinbergen",127,8301
"1,195,000",3," Oostende",270,8400
"1,195,000",3," Oostende",270,8400
"1,195,000",2," Woluwe-Saint-Pierre",210,1150
"1,195,000",2," Maaseik",866,3680
"1,190,000",4," Antwerp",340,2000
"1,190,000",6," Ixelles",340,1050
"1,190,000",3," Bruxelles",187,1000
"1,190,000",3," Ixelles",187,1050
"1,190,000",3," Bruxelles",227,1000
"1,190,000",4," Antwerp",340,2000
"1,180,000",3," Uccle",205,1180
"1,180,000",3," Knokke-Heist",115,8300
"1,179,500",2," Antwerpen 6",195,2060
"1,175,000",3," Knokke-Zoute",130,8300
"1,175,000",3," Knokke-Zoute",135,8300
"1,175,000",3," Knokke-Zoute",135,8300
"1,175,000",3," Knokke-Heist",135,8300
"1,175,000",3," KNOKKE",130,8300
"1,175,000",3," KNOKKE",130,8300
"1,175,000",3," Schoten",240,2900
"1,175,000",3," Schoten",300,2900
"1,175,000",3," Oostende",124,8400
"1,170,000",4," Woluwe-St-Pierre",308,1150
"1,160,000",4," Waasmunster",226,9250
"1,150,000",2," Knokke-Heist",200,8300
"1,150,000",3," Etterbeek",198,1040
"1,150,000",3," Uccle",220,1180
"1,150,000",3," Woluwe-Saint-Lambert",200,1200
"1,150,000",2," Knokke",200,8300
"1,150,000",3," Uccle",220,1180
"1,150,000",3," Nieuwpoort",110,8620
"1,150,000",2," Uccle",154,1180
"1,150,000",3," Antwerp",170,2000
"1,150,000",3," Hasselt",200,3500
"1,150,000",4," Knokke-Heist",139,8300
"1,149,000",2," Oostende",159,8400
"1,149,000",2," Oostende",159,8400
"1,145,000",3," Knokke",132,8300
"1,145,000",3," Knokke-Heist",115,8300
"1,140,000",3," Bruxelles",230,1000
"1,135,000",3," BRUXELLES",225,1050
"1,135,000",3," Ixelles",227,1050
"1,135,000",3," Ixelles",227,1050
"1,132,750",3," Hasselt",212,3500
"1,125,000",3," Ixelles",233,1050
"1,125,000",2," Uccle",200,1180
"1,125,000",3," Ixelles",233,1050
"1,125,000",2," Knokke-Heist",90,8300
"1,125,000",3," Knokke-Heist",98,8300
"1,120,000",2," Uccle",200,1180
"1,120,000",3," Knokke",179,8300
"1,110,000",3," Antwerp",255,2000
"1,100,000",2," Knokke-Heist",109,8300
"1,100,000",4," Uccle",215,1180
"1,100,000",4," Uccle",215,1180
"1,100,000",4," Ixelles",240,1050
"1,100,000",3," Kortrijk",235,8500
"1,100,000",3," Uccle",166,1180
"1,100,000",3," Kortrijk",235,8500
"1,100,000",3," Ixelles",220,1050
"1,100,000",3," Ixelles",191,1050
"1,100,000",2," Bruxelles Ville",215,1000
"1,100,000",2," Ixelles",168,1050
"1,100,000",3," Rixensart",283,1330
"1,100,000",3," Assebroek",279,8310
"1,100,000",8," Brugge",279,8000
"1,098,000",3," Ixelles",168,1050
"1,095,000",3," Knokke-Heist",115,8300
"1,095,000",3," Knokke-Heist",115,8300
"1,095,000",3," Brugge",200,8000
"1,095,000",3," Knokke-Heist",121,8300
"1,095,000",3," Knokke-Heist",115,8301
"1,095,000",3," Knokke-Heist",170,8300
"1,095,000",3," Knokke",125,8300
"1,095,000",3," Knokke-Heist",120,8300
"1,095,000",3," Knokke-Heist",124,8300
"1,095,000",3," Knokke-Heist",114,8300
"1,095,000",3," Forest",450,1190
"1,095,000",3," Brugge",200,8000
"1,095,000",3," Blankenberge",152,8370
"1,095,000",3," Knokke",115,8300
"1,095,000",3," Knokke",170,8300
"1,090,000",4," Bruxelles Ville",260,1000
"1,090,000",5," Uccle",300,1180
"1,090,000",2," Meise Wolvertem",380,1861
"1,085,000",3," Ixelles",180,1050
"1,080,000",2," Hasselt",186,3500
"1,080,000",2," Uccle",190,1180
"1,080,000",2," Hasselt",186,3500
"1,080,000",3," Knokke-Heist",115,8300
"1,075,000",3," Etterbeek",173,1040
"1,065,000",2," Knokke-Heist",148,8300
"1,065,000",2," Knokke",148,8300
"1,065,000",3," Knokke",164,8300
"1,050,000",4," Mechelen",273,2800
"1,050,000",2," Waregem",211,8790
"1,050,000",2," Turnhout",86,2300
"1,050,000",3," Nieuwpoort",135,8620
"1,050,000",4," Mechelen",273,2800
"1,050,000",4," Mechelen",334,2800
"1,050,000",3," Heist-op-den-Berg",239,2220
"1,050,000",2," Charleroi",450,6061
"1,049,000",2," Knokke-Heist",90,8300
"1,049,000",3," Knokke",115,8300
"1,049,000",5," Brugge",478,8000
"1,049,000",5," Brugge",478,8000
"1,045,000",2," Antwerp",192,2000
"1,025,000",3," Uccle",151,1180
"1,025,000",3," Knokke-Heist",103,8300
"1,025,000",3," Uccle",151,1180
"1,025,000",3," Knokke",140,8300
"1,025,000",3," Knokke",103,8300
"1,025,000",3," Knokke-Heist",103,8300
"1,014,550",3," Knokke",135,8300
"1,014,550",3," Knokke",127,8300
"1,010,000",3," Knokke-Heist",159,8300
"1,010,000",3," Knokke-Heist",159,8300
"1,009,400",3," Knokke",135,8300
"1,005,000",3," Ixelles",130,1050
"1,005,000",3," Ixelles",130,1050
"1,005,000",3," Waasmunster",253,9250
"1,000,000",4," Schaerbeek",340,1030
"1,000,000",2," Zottegem",571,9620
"1,000,000",4," Vise",260,4600
"1,000,000",4," Schaerbeek",337,1030
"999,000",3," Etterbeek",167,1040
"999,000",6," Zomergem",386,9930
"999,000",2," Anderlecht",525,1070
"999,000",2," Zottegem",694,9620
"998,000",2," Auderghem",145,1160
"997,000",3," Merchtem",153,1785
"995,000",3," Knokke-Heist",125,8300
"995,000",3," Knokke-Heist",95,8300
"995,000",3," Knokke-Heist",95,8300
"995,000",3," Sterrebeek",189,1933
"995,000",3," Knokke-Heist Zoute",110,8300
"995,000",3," Auderghem",167,1160
"995,000",3," Knokke-Heist",95,8300
"995,000",2," Genval",206,1332
"995,000",2," Genval",206,1332
"995,000",3," Antwerp",210,2000
"995,000",3," Knokke",125,8300
"995,000",3," Knokke-Heist",107,8300
"995,000",4," Uccle",250,1180
"995,000",3," Knokke-Zoute",95,8300
"995,000",2," Tongeren",300,3700
"995,000",2," Tongres",300,3700
"995,000",3," Uccle",180,1180
"995,000",3," Uccle",185,1180
"995,000",3," Uccle",200,1180
"995,000",2," Antwerp",140,2050
"995,000",3," Duinbergen",129,8301
"995,000",2," Boom",423,2850
"995,000",3," Nieuwpoort",184,8620
"995,000",3," Maaseik",370,3680
"995,000",3," Antwerp",205,2018
"995,000",4," Knokke 't Zoute",107,8300
"995,000",3," Antwerp",215,2000
"995,000",2," Antwerp",156,2000
"995,000",3," Het Zoute",107,8300
"990,000",3," Ixelles",200,1050
"990,000",2," Knokke-Heist",98,8300
"990,000",6," Woluwe-Saint-Pierre",485,1150
"990,000",3," Etterbeek",167,1040
"990,000",2," Knokke-Heist",98,8300
"990,000",3," Uccle",223,1180
"990,000",3," Ixelles",220,1050
"990,000",3," Ixelles",190,1050
"990,000",2," Knokke-Heist Knokke",98,8300
"990,000",4," Brussels",223,1000
"990,000",4," Schaerbeek",337,1030
"990,000",2," Knokke-Heist",98,8300
"990,000",2," Knokke-Zoute",98,8300
"990,000",3," Knokke-Heist",105,8300
"990,000",3," Bruxelles",215,1000
"990,000",2," Knokke-Heist",100,8300
"990,000",3," Ixelles",209,1050
"990,000",4," Uccle",223,1180
"990,000",4," Uccle",220,1180
"990,000",3," Ixelles",200,1050
